date,district_code,district,region,latitude,longitude,imd_actual_mm,imd_normal_mm,imd_departure_percent,source_report
2026-04-16,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.80,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 16.04.2026.xls
2026-04-16,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.10,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 16.04.2026.xls
2026-04-17,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,3.20,1.50,115.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 17.04.2026.xls
2026-04-17,493,Udupi,Coastal Karnataka,13.34,74.74,2.30,0.70,224.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 17.04.2026.xls
2026-04-17,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.10,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 17.04.2026.xls
2026-04-18,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.30,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 18.04.2026.xls
2026-04-18,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 18.04.2026.xls
2026-04-18,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.60,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 18.04.2026.xls
2026-04-19,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,2.00,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 19.04.2026.xls
2026-04-19,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.70,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 19.04.2026.xls
2026-04-19,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.00,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 19.04.2026.xls
2026-04-20,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,2.20,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 20.04.2026.xls
2026-04-20,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.60,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 20.04.2026.xls
2026-04-20,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.40,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 20.04.2026.xls
2026-04-21,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,3.20,2.20,46.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 21.04.2026.xls
2026-04-21,493,Udupi,Coastal Karnataka,13.34,74.74,3.80,0.90,325.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 21.04.2026.xls
2026-04-21,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.10,0.50,-77.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 21.04.2026.xls
2026-04-22,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,7.90,1.80,341.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 22.04.2026.xls
2026-04-22,493,Udupi,Coastal Karnataka,13.34,74.74,2.10,0.80,163.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 22.04.2026.xls
2026-04-22,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.10,0.80,33.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 22.04.2026.xls
2026-04-23,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,3.10,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 23.04.2026.xls
2026-04-23,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 23.04.2026.xls
2026-04-23,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.90,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 23.04.2026.xls
2026-04-24,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.70,3.30,-79.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 24.04.2026.xls
2026-04-24,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,1.40,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 24.04.2026.xls
2026-04-24,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.70,0.70,288.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 24.04.2026.xls
2026-04-25,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,1.20,1.30,-6.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 25.04.2026.xls
2026-04-25,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,1.00,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 25.04.2026.xls
2026-04-25,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.70,1.00,-31.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 25.04.2026.xls
2026-04-26,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.10,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 26.04.2026.xls
2026-04-26,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.70,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 26.04.2026.xls
2026-04-26,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.10,0.70,61.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 26.04.2026.xls
2026-04-27,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,3.00,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 27.04.2026.xls
2026-04-27,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,1.20,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 27.04.2026.xls
2026-04-27,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.10,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 27.04.2026.xls
2026-04-28,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,4.80,1.70,185.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 28.04.2026.xls
2026-04-28,493,Udupi,Coastal Karnataka,13.34,74.74,0.60,1.20,-53.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 28.04.2026.xls
2026-04-28,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.00,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 28.04.2026.xls
2026-04-29,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.20,1.30,-87.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 29.04.2026.xls
2026-04-29,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.80,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 29.04.2026.xls
2026-04-29,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.10,0.70,-84.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 29.04.2026.xls
2026-04-30,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.60,1.80,-65.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 30.04.2026.xls
2026-04-30,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,1.20,-100.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 30.04.2026.xls
2026-04-30,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.10,0.80,-85.00,2026/DAILY CUM STATISTICS_APR 2026/daily dated 30.04.2026.xls
2026-05-01,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.20,3.30,-93.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 01.05.2026.xls
2026-05-01,493,Udupi,Coastal Karnataka,13.34,74.74,0.20,1.10,-82.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 01.05.2026.xls
2026-05-01,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.70,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 01.05.2026.xls
2026-05-02,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,2.40,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 02.05.2026.xls
2026-05-02,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.30,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 02.05.2026.xls
2026-05-02,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.90,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 02.05.2026.xls
2026-05-03,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.90,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 03.05.2026.xls
2026-05-03,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,1.30,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 03.05.2026.xls
2026-05-03,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.10,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 03.05.2026.xls
2026-05-04,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,3.20,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 04.05.2026.xls
2026-05-04,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,2.30,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 04.05.2026.xls
2026-05-04,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.00,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 04.05.2026.xls
2026-05-05,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,3.10,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 05.05.2026.xls
2026-05-05,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,2.60,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 05.05.2026.xls
2026-05-05,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.10,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 05.05.2026.xls
2026-05-06,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,8.60,3.70,133.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 06.05.2026.xls
2026-05-06,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,2.70,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 06.05.2026.xls
2026-05-06,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.50,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 06.05.2026.xls
2026-05-07,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,3.70,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 07.05.2026.xls
2026-05-07,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,2.50,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 07.05.2026.xls
2026-05-07,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.60,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 07.05.2026.xls
2026-05-08,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,1.30,3.90,-68.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 08.05.2026.xls
2026-05-08,493,Udupi,Coastal Karnataka,13.34,74.74,14.80,2.00,641.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 08.05.2026.xls
2026-05-08,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.90,2.10,-55.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 08.05.2026.xls
2026-05-09,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,8.60,5.60,53.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 09.05.2026.xls
2026-05-09,493,Udupi,Coastal Karnataka,13.34,74.74,3.40,3.70,-7.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 09.05.2026.xls
2026-05-09,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,2.10,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 09.05.2026.xls
2026-05-10,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,7.00,4.50,54.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 10.05.2026.xls
2026-05-10,493,Udupi,Coastal Karnataka,13.34,74.74,1.30,3.30,-61.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 10.05.2026.xls
2026-05-10,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.50,1.00,-50.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 10.05.2026.xls
2026-05-11,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.60,2.80,-79.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 11.05.2026.xls
2026-05-11,493,Udupi,Coastal Karnataka,13.34,74.74,0.20,1.90,-89.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 11.05.2026.xls
2026-05-11,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.90,0.90,115.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 11.05.2026.xls
2026-05-12,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,4.00,4.50,-12.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 12.05.2026.xls
2026-05-12,493,Udupi,Coastal Karnataka,13.34,74.74,0.40,2.10,-83.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 12.05.2026.xls
2026-05-12,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.90,1.40,33.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 12.05.2026.xls
2026-05-13,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,22.50,3.60,525.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 13.05.2026.xls
2026-05-13,493,Udupi,Coastal Karnataka,13.34,74.74,2.20,2.00,10.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 13.05.2026.xls
2026-05-13,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,7.90,1.50,425.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 13.05.2026.xls
2026-05-14,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.80,3.10,-75.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 14.05.2026.xls
2026-05-14,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,2.30,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 14.05.2026.xls
2026-05-14,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.30,1.80,-29.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 14.05.2026.xls
2026-05-15,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,11.70,7.30,60.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 15.05.2026.xls
2026-05-15,493,Udupi,Coastal Karnataka,13.34,74.74,7.40,4.30,72.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 15.05.2026.xls
2026-05-15,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,28.60,3.60,695.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 15.05.2026.xls
2026-05-16,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,4.90,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 16.05.2026.xls
2026-05-16,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,4.20,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 16.05.2026.xls
2026-05-16,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.70,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 16.05.2026.xls
2026-05-17,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,20.90,4.10,409.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 17.05.2026.xls
2026-05-17,493,Udupi,Coastal Karnataka,13.34,74.74,1.60,3.50,-54.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 17.05.2026.xls
2026-05-17,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,5.90,2.90,102.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 17.05.2026.xls
2026-05-18,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.10,5.00,-57.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 18.05.2026.xls
2026-05-18,493,Udupi,Coastal Karnataka,13.34,74.74,4.10,6.20,-33.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 18.05.2026.xls
2026-05-18,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,14.30,3.30,332.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 18.05.2026.xls
2026-05-19,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.10,6.10,-65.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 19.05.2026.xls
2026-05-19,493,Udupi,Coastal Karnataka,13.34,74.74,10.20,6.00,70.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 19.05.2026.xls
2026-05-19,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.60,3.80,-31.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 19.05.2026.xls
2026-05-20,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,3.30,6.70,-50.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 20.05.2026.xls
2026-05-20,493,Udupi,Coastal Karnataka,13.34,74.74,0.30,6.30,-95.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 20.05.2026.xls
2026-05-20,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.40,3.20,-88.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 20.05.2026.xls
2026-05-21,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.70,6.00,-89.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 21.05.2026.xls
2026-05-21,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,6.70,-99.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 21.05.2026.xls
2026-05-21,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.20,3.00,-95.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 21.05.2026.xls
2026-05-22,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,7.10,4.90,45.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 22.05.2026.xls
2026-05-22,493,Udupi,Coastal Karnataka,13.34,74.74,3.70,5.90,-37.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 22.05.2026.xls
2026-05-22,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.10,3.50,-98.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 22.05.2026.xls
2026-05-23,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,1.70,3.70,-55.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 23.05.2026.xls
2026-05-23,493,Udupi,Coastal Karnataka,13.34,74.74,0.10,3.60,-98.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 23.05.2026.xls
2026-05-23,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.20,2.10,-90.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 23.05.2026.xls
2026-05-24,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,8.10,4.60,77.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 24.05.2026.xls
2026-05-24,493,Udupi,Coastal Karnataka,13.34,74.74,49.00,5.10,861.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 24.05.2026.xls
2026-05-24,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,60.00,3.20,1775.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 24.05.2026.xls
2026-05-25,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,6.30,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 25.05.2026.xls
2026-05-25,493,Udupi,Coastal Karnataka,13.34,74.74,0.10,7.30,-99.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 25.05.2026.xls
2026-05-25,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.10,3.20,-97.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 25.05.2026.xls
2026-05-26,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,7.30,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 26.05.2026.xls
2026-05-26,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,6.40,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 26.05.2026.xls
2026-05-26,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.50,2.60,-81.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 26.05.2026.xls
2026-05-27,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.20,7.10,-97.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 27.05.2026.xls
2026-05-27,493,Udupi,Coastal Karnataka,13.34,74.74,5.20,5.90,-11.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 27.05.2026.xls
2026-05-27,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,3.80,3.90,-3.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 27.05.2026.xls
2026-05-28,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,1.60,10.70,-85.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 28.05.2026.xls
2026-05-28,493,Udupi,Coastal Karnataka,13.34,74.74,5.80,10.40,-45.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 28.05.2026.xls
2026-05-28,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,3.40,4.20,-20.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 28.05.2026.xls
2026-05-29,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,11.20,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 29.05.2026.xls
2026-05-29,493,Udupi,Coastal Karnataka,13.34,74.74,0.20,9.10,-97.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 29.05.2026.xls
2026-05-29,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.70,4.90,-87.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 29.05.2026.xls
2026-05-30,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,7.40,12.90,-42.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 30.05.2026.xls
2026-05-30,493,Udupi,Coastal Karnataka,13.34,74.74,4.80,12.40,-61.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 30.05.2026.xls
2026-05-30,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.40,7.50,-82.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 30.05.2026.xls
2026-05-31,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,7.40,11.80,-37.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 31.05.2026.xls
2026-05-31,493,Udupi,Coastal Karnataka,13.34,74.74,4.80,10.90,-56.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 31.05.2026.xls
2026-05-31,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,6.90,-100.00,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 31.05.2026.xls
2026-06-01,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,8.40,11.20,-25.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 01.06.2026.xls
2026-06-01,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,12.60,-100.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 01.06.2026.xls
2026-06-01,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,8.70,-100.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 01.06.2026.xls
2026-06-02,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,5.80,12.70,-55.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 02.06.2026.xls
2026-06-02,493,Udupi,Coastal Karnataka,13.34,74.74,0.10,13.00,-99.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 02.06.2026.xls
2026-06-02,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,3.70,7.40,-49.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 02.06.2026.xls
2026-06-03,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,25.60,17.70,44.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 03.06.2026.xls
2026-06-03,493,Udupi,Coastal Karnataka,13.34,74.74,37.40,20.10,86.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 03.06.2026.xls
2026-06-03,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,8.60,11.70,-26.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 03.06.2026.xls
2026-06-04,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,3.10,13.60,-77.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 04.06.2026.xls
2026-06-04,493,Udupi,Coastal Karnataka,13.34,74.74,3.40,18.90,-82.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 04.06.2026.xls
2026-06-04,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,5.90,11.10,-47.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 04.06.2026.xls
2026-06-05,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,22.90,20.00,14.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 05.06.2026.xls
2026-06-05,493,Udupi,Coastal Karnataka,13.34,74.74,15.70,20.80,-25.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 05.06.2026.xls
2026-06-05,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,32.50,13.00,150.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 05.06.2026.xls
2026-06-06,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,37.50,26.60,41.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 06.06.2026.xls
2026-06-06,493,Udupi,Coastal Karnataka,13.34,74.74,26.60,27.60,-4.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 06.06.2026.xls
2026-06-06,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,11.30,17.60,-36.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 06.06.2026.xls
2026-06-07,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,29.70,22.40,33.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 07.06.2026.xls
2026-06-07,493,Udupi,Coastal Karnataka,13.34,74.74,11.70,31.20,-63.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 07.06.2026.xls
2026-06-07,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,26.30,20.00,32.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 07.06.2026.xls
2026-06-08,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,7.90,25.50,-69.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 08.06.2026.xls
2026-06-08,493,Udupi,Coastal Karnataka,13.34,74.74,21.90,31.90,-31.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 08.06.2026.xls
2026-06-08,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,29.20,19.20,52.00,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 08.06.2026.xls
