date,district_code,district,division,imd_actual_mm,imd_normal_mm,imd_departure_percent,source_report
2026-07-07,518,Tumakuru,South Interior Karnataka,0.30,3.40,-92.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 07.07.2026.xls
2026-07-07,639,Chikkaballapura,South Interior Karnataka,0.00,4.00,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 07.07.2026.xls
2026-07-07,640,Ramanagara,South Interior Karnataka,0.00,4.00,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 07.07.2026.xls
2026-07-07,641,Yadgir,North Interior Karnataka,2.60,3.40,-24.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 07.07.2026.xls
2026-07-07,719,Vijayanagara,South Interior Karnataka,6.70,1.60,321.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 07.07.2026.xls
2026-07-08,492,Dakshina Kannada,Coastal Karnataka,42.80,36.80,16.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,493,Udupi,Coastal Karnataka,40.40,41.60,-3.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,494,Uttara Kannada,Coastal Karnataka,56.50,31.30,81.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,495,Bagalkote,North Interior Karnataka,4.80,2.70,77.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,496,Belagavi,North Interior Karnataka,16.00,5.20,207.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,497,Bidar,North Interior Karnataka,2.00,7.40,-74.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,498,Vijayapura,North Interior Karnataka,2.10,4.00,-47.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,499,Dharwad,North Interior Karnataka,5.00,5.10,-3.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,500,Gadag,North Interior Karnataka,2.00,2.50,-20.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,501,Kalaburagi,North Interior Karnataka,1.60,6.00,-74.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,502,Haveri,North Interior Karnataka,13.40,4.40,205.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,503,Koppal,North Interior Karnataka,0.30,2.20,-86.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,504,Raichur,North Interior Karnataka,0.00,2.80,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,505,Bengaluru Rural,South Interior Karnataka,0.20,2.20,-91.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,506,Bengaluru Urban,South Interior Karnataka,0.00,1.60,-99.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,507,Ballari,South Interior Karnataka,1.00,1.90,-47.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,508,Chamarajanagar,South Interior Karnataka,0.10,1.60,-92.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,509,Chikkamagaluru,South Interior Karnataka,87.60,15.10,480.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,510,Chitradurga,South Interior Karnataka,0.60,1.70,-62.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,511,Davangere,South Interior Karnataka,9.80,2.70,264.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,512,Hassan,South Interior Karnataka,11.00,6.50,68.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,513,Kodagu,South Interior Karnataka,93.20,23.20,302.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,514,Kolar,South Interior Karnataka,0.00,1.70,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,515,Mandya,South Interior Karnataka,0.00,1.40,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,516,Mysuru,South Interior Karnataka,4.80,3.00,60.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,517,Shivamogga,South Interior Karnataka,44.10,17.50,152.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,518,Tumakuru,South Interior Karnataka,0.80,1.90,-60.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,639,Chikkaballapura,South Interior Karnataka,0.00,1.80,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,640,Ramanagara,South Interior Karnataka,0.00,2.40,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,641,Yadgir,North Interior Karnataka,0.50,4.40,-89.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-08,719,Vijayanagara,South Interior Karnataka,3.30,1.60,106.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 08.07.2026.xls
2026-07-09,492,Dakshina Kannada,Coastal Karnataka,19.30,33.90,-43.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,493,Udupi,Coastal Karnataka,11.20,38.80,-71.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,494,Uttara Kannada,Coastal Karnataka,14.20,30.60,-54.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,495,Bagalkote,North Interior Karnataka,6.00,3.70,61.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,496,Belagavi,North Interior Karnataka,15.50,7.30,112.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,497,Bidar,North Interior Karnataka,7.10,5.30,34.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,498,Vijayapura,North Interior Karnataka,4.80,3.40,42.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,499,Dharwad,North Interior Karnataka,4.10,6.40,-35.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,500,Gadag,North Interior Karnataka,0.10,3.00,-97.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,501,Kalaburagi,North Interior Karnataka,0.90,4.90,-82.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,502,Haveri,North Interior Karnataka,2.40,5.70,-58.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,503,Koppal,North Interior Karnataka,0.10,2.30,-97.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,504,Raichur,North Interior Karnataka,0.80,2.50,-69.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,505,Bengaluru Rural,South Interior Karnataka,0.00,3.00,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,506,Bengaluru Urban,South Interior Karnataka,1.30,2.90,-56.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,507,Ballari,South Interior Karnataka,1.50,1.80,-19.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,508,Chamarajanagar,South Interior Karnataka,2.10,2.00,6.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,509,Chikkamagaluru,South Interior Karnataka,27.50,15.90,73.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,510,Chitradurga,South Interior Karnataka,0.40,1.40,-71.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,511,Davangere,South Interior Karnataka,1.10,2.70,-59.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,512,Hassan,South Interior Karnataka,10.20,6.20,64.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,513,Kodagu,South Interior Karnataka,50.00,22.90,118.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,514,Kolar,South Interior Karnataka,0.90,3.40,-74.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,515,Mandya,South Interior Karnataka,0.00,1.40,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,516,Mysuru,South Interior Karnataka,4.20,2.50,68.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,517,Shivamogga,South Interior Karnataka,16.40,18.20,-10.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,518,Tumakuru,South Interior Karnataka,0.00,2.00,-99.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,639,Chikkaballapura,South Interior Karnataka,0.00,2.30,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,640,Ramanagara,South Interior Karnataka,0.00,3.20,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,641,Yadgir,North Interior Karnataka,1.20,2.80,-59.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-09,719,Vijayanagara,South Interior Karnataka,0.00,2.60,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 09.07.2026.xls
2026-07-10,492,Dakshina Kannada,Coastal Karnataka,10.50,38.70,-73.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,493,Udupi,Coastal Karnataka,6.70,42.70,-84.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,494,Uttara Kannada,Coastal Karnataka,8.20,28.30,-71.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,495,Bagalkote,North Interior Karnataka,0.00,1.70,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,496,Belagavi,North Interior Karnataka,0.40,6.40,-94.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,497,Bidar,North Interior Karnataka,0.00,6.10,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,498,Vijayapura,North Interior Karnataka,0.20,3.10,-95.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,499,Dharwad,North Interior Karnataka,0.30,5.40,-95.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,500,Gadag,North Interior Karnataka,0.00,2.20,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,501,Kalaburagi,North Interior Karnataka,0.00,5.30,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,502,Haveri,North Interior Karnataka,0.70,4.60,-86.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,503,Koppal,North Interior Karnataka,0.00,2.30,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,504,Raichur,North Interior Karnataka,0.10,3.00,-98.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,505,Bengaluru Rural,South Interior Karnataka,1.70,2.60,-35.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,506,Bengaluru Urban,South Interior Karnataka,0.10,2.80,-96.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,507,Ballari,South Interior Karnataka,0.00,1.90,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,508,Chamarajanagar,South Interior Karnataka,0.00,1.60,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,509,Chikkamagaluru,South Interior Karnataka,4.80,17.30,-72.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,510,Chitradurga,South Interior Karnataka,0.00,1.50,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,511,Davangere,South Interior Karnataka,0.10,2.30,-98.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,512,Hassan,South Interior Karnataka,0.60,6.10,-91.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,513,Kodagu,South Interior Karnataka,5.90,22.60,-74.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,514,Kolar,South Interior Karnataka,0.00,2.20,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,515,Mandya,South Interior Karnataka,0.30,1.50,-83.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,516,Mysuru,South Interior Karnataka,0.00,2.30,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,517,Shivamogga,South Interior Karnataka,4.60,18.10,-75.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,518,Tumakuru,South Interior Karnataka,0.60,2.00,-69.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,639,Chikkaballapura,South Interior Karnataka,1.10,2.20,-50.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,641,Yadgir,North Interior Karnataka,0.00,4.80,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-10,719,Vijayanagara,South Interior Karnataka,0.00,2.30,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 10.07.2026.xls
2026-07-11,492,Dakshina Kannada,Coastal Karnataka,9.80,41.20,-76.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,493,Udupi,Coastal Karnataka,6.20,44.70,-86.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,494,Uttara Kannada,Coastal Karnataka,2.90,30.30,-91.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,495,Bagalkote,North Interior Karnataka,0.00,1.70,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,496,Belagavi,North Interior Karnataka,0.60,5.40,-89.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,497,Bidar,North Interior Karnataka,0.00,3.50,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,498,Vijayapura,North Interior Karnataka,0.00,2.40,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,499,Dharwad,North Interior Karnataka,0.00,3.60,-99.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,500,Gadag,North Interior Karnataka,0.00,1.90,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,501,Kalaburagi,North Interior Karnataka,0.00,2.70,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,502,Haveri,North Interior Karnataka,0.00,3.70,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,503,Koppal,North Interior Karnataka,0.00,2.40,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,504,Raichur,North Interior Karnataka,0.00,1.80,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,505,Bengaluru Rural,South Interior Karnataka,1.20,3.10,-61.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,506,Bengaluru Urban,South Interior Karnataka,0.20,3.20,-93.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,507,Ballari,South Interior Karnataka,0.00,1.70,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,508,Chamarajanagar,South Interior Karnataka,7.00,3.40,104.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,509,Chikkamagaluru,South Interior Karnataka,1.80,15.30,-88.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,510,Chitradurga,South Interior Karnataka,0.00,1.10,-97.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,511,Davangere,South Interior Karnataka,0.10,1.70,-97.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,512,Hassan,South Interior Karnataka,0.00,5.80,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,513,Kodagu,South Interior Karnataka,8.50,26.70,-68.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,514,Kolar,South Interior Karnataka,0.00,2.80,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,515,Mandya,South Interior Karnataka,3.40,2.20,56.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,516,Mysuru,South Interior Karnataka,1.60,2.40,-33.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,517,Shivamogga,South Interior Karnataka,4.90,17.50,-72.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,518,Tumakuru,South Interior Karnataka,0.50,2.20,-80.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,639,Chikkaballapura,South Interior Karnataka,0.10,3.20,-97.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,640,Ramanagara,South Interior Karnataka,0.00,2.60,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,641,Yadgir,North Interior Karnataka,0.00,2.60,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-11,719,Vijayanagara,South Interior Karnataka,0.00,1.90,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 11.07.2026.xls
2026-07-12,492,Dakshina Kannada,Coastal Karnataka,3.00,39.40,-92.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,493,Udupi,Coastal Karnataka,6.00,39.40,-85.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,494,Uttara Kannada,Coastal Karnataka,0.80,30.10,-97.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,495,Bagalkote,North Interior Karnataka,0.00,2.60,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,496,Belagavi,North Interior Karnataka,0.10,6.60,-98.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,497,Bidar,North Interior Karnataka,0.00,5.40,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,498,Vijayapura,North Interior Karnataka,0.00,3.70,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,499,Dharwad,North Interior Karnataka,0.00,4.60,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,500,Gadag,North Interior Karnataka,0.00,2.50,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,501,Kalaburagi,North Interior Karnataka,0.00,4.50,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,502,Haveri,North Interior Karnataka,0.00,5.00,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,503,Koppal,North Interior Karnataka,0.00,1.90,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,504,Raichur,North Interior Karnataka,0.00,3.20,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,505,Bengaluru Rural,South Interior Karnataka,0.00,3.10,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,506,Bengaluru Urban,South Interior Karnataka,0.00,3.10,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,507,Ballari,South Interior Karnataka,0.00,1.50,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,508,Chamarajanagar,South Interior Karnataka,0.00,2.60,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,509,Chikkamagaluru,South Interior Karnataka,2.80,17.00,-84.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,510,Chitradurga,South Interior Karnataka,0.00,1.70,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,511,Davangere,South Interior Karnataka,0.00,2.60,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,512,Hassan,South Interior Karnataka,0.40,7.00,-95.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,513,Kodagu,South Interior Karnataka,3.80,28.30,-87.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,514,Kolar,South Interior Karnataka,0.00,3.30,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,515,Mandya,South Interior Karnataka,0.00,2.10,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,516,Mysuru,South Interior Karnataka,5.80,4.50,29.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,517,Shivamogga,South Interior Karnataka,2.00,18.50,-89.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,518,Tumakuru,South Interior Karnataka,0.00,1.80,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,639,Chikkaballapura,South Interior Karnataka,0.00,3.00,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,641,Yadgir,North Interior Karnataka,0.00,4.30,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-12,719,Vijayanagara,South Interior Karnataka,0.00,1.60,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 12.07.2026.xls
2026-07-13,492,Dakshina Kannada,Coastal Karnataka,1.10,34.30,-97.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,493,Udupi,Coastal Karnataka,0.90,45.30,-98.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,494,Uttara Kannada,Coastal Karnataka,0.10,31.50,-99.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,495,Bagalkote,North Interior Karnataka,0.00,2.20,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,496,Belagavi,North Interior Karnataka,0.00,5.30,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,497,Bidar,North Interior Karnataka,0.00,3.10,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,498,Vijayapura,North Interior Karnataka,0.00,2.70,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,499,Dharwad,North Interior Karnataka,0.00,4.20,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,500,Gadag,North Interior Karnataka,0.00,3.80,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,501,Kalaburagi,North Interior Karnataka,0.00,3.50,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,502,Haveri,North Interior Karnataka,0.00,4.90,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,503,Koppal,North Interior Karnataka,0.00,3.40,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,504,Raichur,North Interior Karnataka,0.00,2.30,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,505,Bengaluru Rural,South Interior Karnataka,0.00,2.50,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,506,Bengaluru Urban,South Interior Karnataka,0.00,2.10,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,507,Ballari,South Interior Karnataka,0.00,2.90,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,508,Chamarajanagar,South Interior Karnataka,0.00,1.70,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,509,Chikkamagaluru,South Interior Karnataka,0.20,17.60,-99.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,510,Chitradurga,South Interior Karnataka,0.00,2.90,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,511,Davangere,South Interior Karnataka,0.00,3.30,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
2026-07-13,512,Hassan,South Interior Karnataka,0.00,7.10,-100.00,2026/DAILY CUM STATISTICS_JUL 2026/daily dated 13.07.2026.xls
